"","id","country","iso3c","admin_level_name","region","category","measure","targeted_pop_group","comments","non_compliance","date_implemented","source","source_type","link","alternative_source","alternative source","timestamp"
"3557",3588,"Sweden","SWE",NA,"Europe","Public health measures","Strengthening the public health system","No","Ban on taking more medications from pharmacies than you need for a period of 3 months.","Not applicable",2020-04-01,"Government","Government","https://www.krisinformation.se/en/news/2020/april/limited-quantity-of-medications",2020-04-02,NA,2020-04-08 19:49:33
"3558",3589,"Sweden","SWE",NA,"Europe","Social distancing","Limit public gatherings","No","Ban on visiting retirement homes","Not applicable",2020-04-01,"Government","Government","https://www.krisinformation.se/en/news/2020/march/national-ban-on-visiting-retirement-homes",2020-04-02,NA,2020-04-08 19:49:33
"3559",3590,"Sweden","SWE",NA,"Europe","Social distancing","Limit public gatherings","No","Max 50 person gatherings in public","Not available",2020-03-29,"Government","Government","https://www.krisinformation.se/en/news/2020/march/further-restriction-of-gatherings",2020-04-02,NA,2020-04-08 19:49:33
"3560",3591,"Sweden","SWE",NA,"Europe","Social distancing","Limit public gatherings","No","Restaurants, bars and cafés throughout the entire country need to take special measures to reduce the risk of spreading COVID-19","Not applicable",2020-03-25,"Government","Government","https://www.krisinformation.se/en/news/2020/march/public-health-agency-of-sweden-ban-on-crowding-in-restaurants-cafes-and-bars",2020-04-02,NA,2020-04-08 19:49:33
"3561",3592,"Sweden","SWE",NA,"Europe","Governance and socio-economic measures","Economic measures","Yes","SME economic package, including easier loans, tax deferrals and cuts, social security contribution reduced; Almi Företagspartner AB receives SEK 3 billion capital injection to increase lending to small and medium-sized enterprises","Not applicable",2020-03-25,"Government","Government","https://www.government.se/press-releases/2020/03/crisis-package-for-small-enterprises-in-sweden/",2020-04-02,"https://www.government.se/articles/2020/03/almi-receives-sek-3-billion-capital-injection-to-increase-lending-to-small-and-medium-sized-enterprises/",2020-04-08 19:49:33
"3562",3593,"Sweden","SWE",NA,"Europe","Governance and socio-economic measures","Economic measures","No","The Government appoints a coordinator in response to the impact of the COVID-19 virus on the business sector","Not applicable",2020-03-13,"Government","Government","https://www.government.se/press-releases/2020/03/the-government-appoints-a-coordinator-in-response-to-the-impact-of-the-covid-19-virus-on-the-business-sector/",2020-04-02,NA,2020-04-08 19:49:33
"3563",3594,"Sweden","SWE",NA,"Europe","Governance and socio-economic measures","Economic measures","Yes","Rent discounts for small companies in vulnerable sectors","Not applicable",2020-03-30,"Government","Government","https://www.government.se/articles/2020/03/temporary-discount-for-fixed-rental-costs-in-vulnerable-sectors/",2020-04-02,NA,2020-04-08 19:49:33
"3564",3595,"Sweden","SWE",NA,"Europe","Governance and socio-economic measures","Economic measures","No","Crisis package for jobs and transition: Temporary reinforcement of unemployment insurance; More active labour market policy; More places and more distance learning at higher education institutions; More opportunities for vocational education and training throughout the country; Removal of income ceiling for student aid","Not applicable",2020-03-30,"Government","Government","https://www.government.se/press-releases/2020/03/crisis-package-for-jobs-and-transition/",2020-04-02,NA,2020-04-08 19:49:33
"3565",514,"Switzerland","CHE",NA,"Europe","Social distancing","Limit public gatherings","No","public or private gathers with more than 100 persons are suspended until 30 April on a federal level","Not available",2020-03-13,"Government","Government","https://www.bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html#470035798",2020-03-16,NA,2020-04-08 19:49:33
"3566",515,"Switzerland","CHE",NA,"Europe","Movement restrictions","Border checks ","No","reinforced border checks on all borders","Not applicable",2020-02-13,"government","Government","https://www.bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html#470035799",2020-03-16,NA,2020-04-08 19:49:33
"3567",516,"Switzerland","CHE",NA,"Europe","Movement restrictions","Visa restrictions","Yes","Italian citizens without a resident permit in Switerzland are not permitted entering","Not applicable",2020-02-13,"Government","Government","https://www.bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html#470035800",2020-03-16,NA,2020-04-08 19:49:33
"3568",518,"Switzerland","CHE",NA,"Europe","Governance and socio-economic measures","State of emergency declared","Yes","emergency or necessity state declared in several states starting with Tichino and including Geneva starting 16 March","Not applicable",2020-03-16,"Geneva State Government","Government","https://www.ge.ch/document/covid-19-conseil-etat-invoque-etat-necessite-renforce-mesures-contre-propagation-du-virus",2020-03-16,NA,2020-04-08 19:49:33
"3569",519,"Switzerland","CHE",NA,"Europe","Social distancing","Schools closure ","Yes","schools closed on a federal level from 16 March to 4 April","Not applicable",2020-03-16,"Government","Government","https://www.bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html#470035798",2020-03-16,NA,2020-04-08 19:49:33
